Name,Specific Brand,lat,long,Address,types
Proton Arjuna utara,Misc,-6.183794,106.7875835,"Jl. Way Seputih No.1A, RT.4/RW.1, Tj. Duren Sel., Kec. Grogol petamburan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11470, Indonesia","['point_of_interest', 'establishment']"
Proton Edar Indonesia Head Office and Warehouse,Misc,-6.1969071,106.9796444,"Jl. Raya Kaliabang, Medan Satria, Kecamatan Medan Satria, Kota Bks, Jawa Barat 17132, Indonesia","['point_of_interest', 'establishment']"
Proton Edar Indonesia Warehouse,Misc,-6.196438,106.976635,"Jl. Pejuang No.45, Medan Satria, Kec. Bekasi Bar., Kota Bks, Jawa Barat 17132, Indonesia","['point_of_interest', 'establishment']"
Proton Edar Indonesia. PT,Misc,-6.2914291,106.6674485,"Ruko CBD - BSD Blok F12 - 15, Serpong, Lengkong Gudang, Kec. Serpong, Tangerang, Banten 15321, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Proton Edar Indonesia. PT,Misc,-6.4117959,106.8163387,"JL. Kartini Raya No.47, Depok, Pancoran Mas, Depok City, West Java 16431, Indonesia","['point_of_interest', 'establishment']"
Proton Electronics,Misc,-6.1539376,106.8180378,"Hayam Wuruk Sreet No.99F, RT.3/RW.8, Maphar, Taman Sari, West Jakarta City, Jakarta 11160, Indonesia","['electronics_store', 'store', 'point_of_interest', 'establishment']"
Proton Futures Investasi,Misc,-6.2723322,106.7255402,"Bintaro Jaya Sektor 7, Jl. Wahid Hasyim, Jurang Mangu Barat, Kec. Pd. Aren, Kota Tangerang Selatan, Banten 15224, Indonesia","['finance', 'point_of_interest', 'establishment']"
Proton Hydraulic,Misc,-6.2953826,107.2936693,"Jl. Ahmad Yani, Jl. Raya Tj. Pura Baru, Tanjungmekar, Kec. Karawang Bar., Kabupaten Karawang, Jawa Barat 41316, Indonesia","['hardware_store', 'store', 'point_of_interest', 'establishment']"
Proton Jatiasih,Misc,-6.3104842,106.9531837,"Jl. Wibawa Mukti II No.1, Jatiasih, Kec. Jatiasih, Kota Bks, Jawa Barat 17423, Indonesia","['car_repair', 'point_of_interest', 'establishment']"
Proton Liftindo Perkasa,Misc,-6.1394017,106.8195661,"Jl P Jayakarta 93-A Pinang Siang Tambora Jakarta Barat DKI Jakarta, RT.1/RW.3, Pinangsia, Kec. Taman Sari, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11110, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Proton Panel Beton,Misc,-6.4000492,106.6240649,"Taman Sari, Rumpin, Bogor, West Java 16350, Indonesia","['general_contractor', 'point_of_interest', 'establishment']"
Proton Saga. PT,Misc,-6.225332,107.01647,"Jalan Bekasi Permai No.20, RT.5/RW.3, Bekasi Jaya, Kec. Bekasi Tim., Kota Bks, Jawa Barat 17112, Indonesia","['point_of_interest', 'establishment']"
PT DEHACE,Misc,-6.2096176,106.6819846,"Jl. Kp. Noroktog, Nerogtog, Kec. Pinang, Kota Tangerang, Banten 15145, Indonesia","['point_of_interest', 'establishment']"
PT Gamma Eka Sentosa,Misc,-6.2265599,106.6381449,"Jl. MH. Thamrin No.58, Panunggangan, Kec. Pinang, Kota Tangerang, Banten 15143, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
PT HYUNDAI MOBIL INDONESIA CABANG DEPOK,Hyundai,-6.387809,106.8276555,"Jl. Margonda Raya No.358, Kemiri Muka, Kec. Beji, Kota Depok, Jawa Barat 16423, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
PT Mercedes-Benz Distribution Indonesia,Mercedes-Benz,-6.338239,106.7498739,"Jl. R.E. Martadinata No.Km. 7, Cipayung, Kec. Ciputat, Kota Tangerang Selatan, Banten 15411, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
PT Mercindo Autorama,Misc,-6.2440729,106.8261334,"Jl. Mampang Prpt. Raya No.70, RT.3/RW.5, Mampang Prpt., Kec. Mampang Prpt., Jakarta, Daerah Khusus Ibukota Jakarta 12790, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
PT Mercindo Autorama Sunter,Misc,-6.1565005,106.8845845,"Jl. Yos Sudarso No.kav.88, RT.10/RW.6, Klp. Gading Bar., Kec. Klp. Gading, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14330, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
PT Mitsubishi Motors Krama Yudha Sales Indonesia,Mitsubishi,-6.2435567,106.9925049,"Jalan Jendral Ahmad Yani, Kayuringin Jaya, Kec. Bekasi Sel., Jakarta Timur, Daerah Khusus Ibukota Jakarta 17144, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
PT Mitsubishi Motors Krama Yudha Sales Indonesia (MMKSI),Mitsubishi,-6.1787356,106.87629,"Blok Kavling Blok Pulo MAS Selatan No.22 RT.6/RW.11 Kayu Putih Pulo Gadung East Jakarta City DKI Jakarta 13210 ID, Jl. Pulomas Selatan, RT.6/RW.11, Kayu Putih, Kec. Pulo Gadung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13210, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
PT Nano Coating Indonesia,Misc,-6.3078482,107.1511633,"Pasirsari, South Cikarang, Bekasi, West Java 17530, Indonesia","['point_of_interest', 'establishment']"
Pt Proton,Misc,-6.1968583,106.97925,"Medan Satria, Bekasi City, West Java 17132, Indonesia","['point_of_interest', 'establishment']"
PT PROTON EDAR INDONESIA,Misc,-6.2709089,106.9806675,"Jl. Raya Pekayon No.27B, Pekayon Jaya, Kec. Bekasi Sel., Kota Bks, Jawa Barat 17147, Indonesia","['point_of_interest', 'establishment']"
PT TASM,Misc,-6.289079,107.145314,"Jl. Jababeka Raya G No.18-23, Pasirgombong, Kec. Cikarang Utara, Bekasi, Jawa Barat 17530, Indonesia","['point_of_interest', 'establishment']"
PT. Adedanmas,Misc,-6.29144,106.787945,"Jl. TB Simatupang Kav. 5, Lebak Bulus, Cilandak, RT.16/RW.6, Cilandak Bar., Kec. Cilandak, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12430, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
PT. Antara Bintang Sekawan,Misc,-6.171935,106.851601,"Jl. Mahoni, RT.5/RW.8, Bungur, Kec. Senen, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10460, Indonesia","['point_of_interest', 'establishment']"
PT. Anzon Auto Lestari (Toyota Tambun),Toyota,-6.2653179,107.072097,"Jalan Sultan Hasanudin No.1, Tambun, Tambun Selatan, Tambun, Kec. Tambun Sel., Bekasi, Jawa Barat 17510, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
"PT. Astra International, Tbk - Peugeot",Peugeot,-6.292689,106.789526,"Jl. R.A.Kartini No.Kavling 203, RT.11/RW.4, Cilandak Bar., Kec. Cilandak, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12430, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
"PT. Astra International, Tbk. BMW Division",BMW,-6.2925989,106.7897259,"Jl. R.A.Kartini No.Kav. 203, RT.11/RW.4, Cilandak Bar., Kec. Cilandak, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12430, Indonesia","['car_dealer', 'finance', 'store', 'point_of_interest', 'establishment']"
PT. Axalta Powder Coating Systems Indonesia,Misc,-6.2897576,107.1428746,"Jl. Jababeka III, Pasirgombong, Kec. Cikarang Utara, Bekasi, Jawa Barat 17530, Indonesia","['point_of_interest', 'establishment']"
PT. Bestindo Car Utama,Misc,-6.2817207,106.7279824,"CBD Bintaro Jaya Sektor 7 Kav. B6 No. 1, Jalan Jend. Sudirman, Pondok Jaya, Pondok Aren, Pd. Jaya, Kec. Pd. Aren, Kota Tangerang Selatan, Banten 15224, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
PT. Cakrawala Automotif Rabhasa,Misc,-6.2246609,106.8313927,"Jalan Denpasar Raya Blok D2 Kav. 12, Karet Kuningan, Setiabudi, RT.7/RW.4, Kuningan, Karet Kuningan, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12940, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
PT. CAR Mercedes Benz,Mercedes-Benz,-6.2244833,106.8313257,"Jl. Denpasar Raya No.Blok D2, RT.7/RW.4, Kuningan, Karet Kuningan, Setia Budi, Kabupaten Kuningan, Daerah Khusus Ibukota Jakarta 12940, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
PT. Garuda Mataram Motor,Misc,-6.2427873,106.8645647,"Wisma Indomobil Kav Jendral MT Haryono No4, MT Haryono Street No.11, RW.6, Kampung Melayu, Jatinegara, East Jakarta City, Jakarta 13330, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
PT. Luminary Armada Nusantara,Misc,-6.243832,106.8630529,"Jalan Letjen MT. Haryono No. 29, Kav. 28 6 1, RT.6/RW.1, Cawang, Kec. Kramat jati, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13630, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
PT. Maneka Jaya Kreatif,Misc,-6.1331143,106.5686384,"JL Raya Mauk, Km. 7, Sepatan, Karet, Tangerang, Banten 15520, Indonesia","['point_of_interest', 'establishment']"
PT. Masato Catur Coating,Misc,-6.3121817,107.0871403,"Jl. Selayar No.27, Mekarwangi, Kec. Cikarang Bar., Bekasi, Jawa Barat 17530, Indonesia","['point_of_interest', 'establishment']"
PT. Mitra Warna Cat Indonesia.Ltd,Misc,-6.2651072,106.5318919,"Kp. Ciakar, RT.01/RW.001, Ciakar, Panongan, Ciakar, Kec. Panongan, Kab: Tangrang, Banten 15710, Indonesia","['point_of_interest', 'establishment']"
PT. Panji Rama Otomotif (PRO Motor) - Gandaria,Misc,-6.2473871,106.7810295,"Jl. Sultan Iskandar Muda No.97, RT.1/RW.2, Gandaria Utara, Kec. Kby. Lama, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12240, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Pt. Proton Liftindo Jaya,Misc,-6.1278824,106.8143568,"Jl. Lodan Raya No.12-A, RT.4/RW.1, Ancol, Kec. Pademangan, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14430, Indonesia","['point_of_interest', 'establishment']"
Pt. Proton Liftindo Perkasa,Misc,-6.309131,107.14275,"Jl. Industri Raya, Pasirsari, Cikarang Sel., Bekasi, Jawa Barat 17530, Indonesia","['store', 'point_of_interest', 'establishment']"
PT. Pulung Adikarya Nusantara,Misc,-6.192079,106.739567,"Rukan Taman Meruya Blok M 20-21, Kembangan, RT.6/RW.7, Meruya Utara, Kec. Kembangan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11620, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
PT. Selaras Nusa Abadi,Misc,-6.29512,106.66676,"BLK. C, No. 3-6, Ruko Bidex, JL. Pahlawan Seribu, Lengkonggudang, 15321 Tangerang, Indonesia, Lengkong Gudang, Serpong Sub-District, South Tangerang City, Banten 15321, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
PT. Toyota Astra Motor,Toyota,-6.3140668,107.0838451,"Jalan Selayar, Mekarwangi, Cikarang Barat, Mekarwangi, Kec. Cikarang Bar., Bekasi, Jawa Barat 17530, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
PT. Warna Alam Raya,Misc,-6.3079231,107.172085,"Jalan Jababeka Raya, Blok K1/D, kawasan Industri Jababeka I, Sertajaya, East Cikarang, Bekasi, West Java 17530, Indonesia","['point_of_interest', 'establishment']"
PT. Wuling Motors Indonesia,Wuling,-6.3842576,107.1882347,"Greenland International Industrial Center (GIIC) Blok BA No. 1, Jl. Tol Jakarta - Cikampek No.No, Sukamahi, Kec. Cikarang Pusat, Bekasi, Jawa Barat 17530, Indonesia","['point_of_interest', 'establishment']"
PT.Multi Coating Indonesia,Misc,-6.3553926,106.9745636,"Jl. Narogong Raya Blok P. VI No.26, RT.3/RW.5, Limus Nunggal, Kec. Cileungsi, Bogor, Jawa Barat 16820, Indonesia","['general_contractor', 'point_of_interest', 'establishment']"
PT.Smart Chevrolet,Chevrolet,-6.3813377,106.9271401,"Ruko Kawasan Niaga Citra Grand Cibubur, Jl. Alternatif Cibubur, Jatisampurna, Kec. Jatisampurna, Kota Bks, Jawa Barat 17435, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Rafet Auto - Bengkel Cat Mobil & Body Repair Depok,Misc,-6.401595,106.86221,"Jl. Raya Bogor KM.35 No.37, Sukamaju Baru, Kec. Tapos, Kota Depok, Jawa Barat 16455, Indonesia","['car_repair', 'point_of_interest', 'establishment']"
RAFFI AUTO CARE Specialist Nissan Datsun,Nissan/Datsun,-6.391791,106.84792,"Jalan Proklamasi No.28 Abadi Jaya Sukmajaya Depok II, Abadijaya, Kec. Sukmajaya, Kota Depok, Jawa Barat 16471, Indonesia","['car_repair', 'point_of_interest', 'establishment']"
Rama Motor (Garda Q Repair),Misc,-6.568587,106.80972,"16151, Jl. Achmad Adnawijaya, Bantarjati, Kec. Bogor Utara, Kota Bogor, Jawa Barat 16152, Indonesia","['car_repair', 'point_of_interest', 'establishment']"
Remap Ecu Mobil Ferrari -Dokter Mobil SERPONG,Ferrari,-6.2349693,106.5937658,"RUKO Paramount Dotcom Blok Orange no.5, Gading Serpong, Phone/WA : 0813-1991-2289, Bencongan, Kec. Klp. Dua, Tangerang, Banten 15810, Indonesia","['car_repair', 'point_of_interest', 'establishment']"
REX WHEELS POWDERCOATING,Misc,-6.2288576,106.8946149,"Jl. Cipinang Muara I No.15, RT.12/RW.2, Pd. Bambu, Kec. Duren Sawit, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13430, Indonesia","['car_repair', 'point_of_interest', 'establishment']"
Safari Mas Authorized Partshop Ford & Mazda,Ford,-6.171564,106.842923,"Plaza Atrium Senen Lantai 5 Blok A No.5-6, RT.19/RW.2, Senen, Kec. Senen, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10410, Indonesia","['car_repair', 'store', 'point_of_interest', 'establishment']"
Sales Chevrolet Jakarta Selatan,Chevrolet,-6.24086,106.783145,"Jl. Sultan Iskandar Muda No.8-9, RT.3/RW.2, Kby. Lama Utara, Kec. Kby. Lama, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12240, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Sales consultant Commercial Mercedes - Benz,Mercedes-Benz,-6.213691,106.629583,"Authorized Dealer Mercedes-benz, Jl. MH. Thamrin, Cikokol, Kec. Tangerang, Kota Tangerang, DKI Jakarta 10570, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Sales Mobil Audi,Misc,-6.2424664,106.8636189,"Wisma Indomobil 1 Lt. 3, RW.6, Kp. Melayu, Kecamatan Jatinegara, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13330, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
SALES NISSAN DATSUN JAKARTA,Nissan/Datsun,-6.2317369,106.9224462,"Jl. Radin Intan II Kav. 8/18 Duren Sawit Jakarta 13440, RT.5/RW.14, Duren Sawit, Kec. Duren Sawit, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13440, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Sales Support Powder Coating Oxyplast,Misc,-6.2754649,106.6603599,"Golden Boulevard, Blk. E No.25, Lengkong Karya, Kec. Serpong Utara, Kota Tangerang Selatan, Banten 15310, Indonesia","['point_of_interest', 'establishment']"
Sam AC Mobil,Misc,-6.4762386,106.8190772,"Jalan Raya Kusumayadi, Sukahati, Cibinong, Bogor, Jawa Barat 16914, Indonesia","['gas_station', 'car_repair', 'point_of_interest', 'establishment']"
Scirocco VW Indonesia,VW,-6.1582577,106.841024,"Gg. Spoor II, RT.1/RW.2, Gn. Sahari Sel., Kec. Kemayoran, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10610, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Sell ​​Stores Parabolic Antenna Mini Non Dues,Misc,-6.152029,106.7963371,"Jl. Jembatan Besi Raya, RT.12/RW.1, Jemb. Besi, Kec. Tambora, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11320, Indonesia","['electronics_store', 'store', 'point_of_interest', 'establishment']"
Sentro,Misc,-6.2795527,106.7217671,"Bintaro Trade Center, Blok E 3, No. 1-2,, Jalan Jendral Sudirman, Bintaro Jaya Sektor 7, Pondok Jaya, Pondok Aren, Pd. Jaya, Kec. Pd. Aren, Kota Tangerang Selatan, Banten 15224, Indonesia","['car_repair', 'store', 'point_of_interest', 'establishment']"
Service AC Mobil Chevrolet - DokterMobil SERPONG,Chevrolet,-6.2434696,106.6201966,"RUKO Paramount Dotcom Blok Orange no.5 Gading Serpong Phone/WA: 0813-1991-2289, Klp. Dua, Kec. Klp. Dua, Tangerang, Banten 15810, Indonesia","['car_repair', 'point_of_interest', 'establishment']"
Service Ac Mobil Lamborghini -Dokter Mobil SERPONG,Lamborghini,-6.2434696,106.6201966,"RUKO Paramount Dotcom Blok Orange no.5, Gading Serpong Phone/WA : 0813-1991-2289, Klp. Dua, Kec. Klp. Dua, Tangerang, Banten 15810, Indonesia","['car_repair', 'point_of_interest', 'establishment']"
Setiajaya Mobilindo,Misc,-6.5803627,106.8067264,"Jalan Raya Pajajaran, Bantarjati, Bogor, Bantarjati, Kec. Bogor Utara, Kota Bogor, Jawa Barat 16143, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Setiakawan Menara Motor,Misc,-6.1208626,106.1782463,"Jl. Jend. Sudirman No.36, Sumurpecung, Kec. Serang, Kota Serang, Banten 42118, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Sha Auto Service,Misc,-6.438285,106.7236624,"Jl. Pamegarsari, Pemagarsari, Kec. Parung, Bogor, Jawa Barat 16330, Indonesia","['car_repair', 'point_of_interest', 'establishment']"
Shoroom WULING MOTORS GARUDS,Wuling,-6.161822,106.847074,"Jl. Kemayoran Timur No.23D, RT.1/RW.7, Kemayoran, Kec. Kemayoran, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10620, Indonesia","['point_of_interest', 'establishment']"
Showroom ANDI chevrolet Seken,Chevrolet,-6.1573196,106.9163942,"No.80, Jl. Raya Bekasi No.2, RW.3, Pegangsaan Dua, Kec. Klp. Gading, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14250, Indonesia","['store', 'point_of_interest', 'establishment']"
Showroom Chevrolet Bogor,Chevrolet,-6.5788708,106.8071121,"Padjadjaran Road No.230, Bantarjati, North Bogor, Bogor City, West Java 16128, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Showroom Indomobil Nissan Datsun,Nissan/Datsun,-6.278654,106.796244,"Raya No.60 Kecamatan., Jl. RS. Fatmawati Raya, RT.11/RW.6, Cilandak Bar., Jakarta Selatan, DKI Jakarta, Daerah Khusus Ibukota Jakarta 12430, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Showroom Nissan Datsun Cikarang,Nissan/Datsun,-6.3327458,107.1495747,"Jl. MH. Thamrin, Sukaresmi, Cikarang Sel., Bekasi, Jawa Barat 17530, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Showroom Nissan Datsun Tb.Simatupang,Nissan/Datsun,-6.290591,106.783204,"Jalan R.A.Kartini II-S Kav.7, RT.6/RW.14, Pondok Pinang, Kebayoran Lama, South Jakarta City, Jakarta 12430, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Showroom VW Audi Jakarta,VW,-6.242513,106.862963,"Wisma Indomobil 1 Lt. 3, Jl. Letjen M.T. Haryono No.6, RW.6, Kp. Melayu, Kecamatan Jatinegara, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13330, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Sinar Alam Motor,Misc,-6.3701211,106.8338548,"Jl. Margonda Raya No.1-2, RT.2/RW.11, Kemiri Muka, Kec. Beji, Kota Depok, Jawa Barat 16424, Indonesia","['car_repair', 'point_of_interest', 'establishment']"
SLT Pancoran,Misc,-6.2447504,106.8417662,"Jl. Raya Pasar Minggu No.11A, RT.1/RW.4, Pancoran, Kec. Pancoran, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12780, Indonesia","['gas_station', 'car_wash', 'car_repair', 'point_of_interest', 'establishment']"
SM Motorsport,Misc,-6.197511,106.769103,"JL Panjang, No. 38, Arteri Kebun Jeruk, RT.1/RW.11, Kb. Jeruk, Kec. Kb. Jeruk, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11530, Indonesia","['car_repair', 'point_of_interest', 'establishment']"
SPARE PART PROTON,Misc,-6.2470035,107.0864802,"PERUMAHAN MUSTIKA WANASARI BLOK D6 NO 3, Wanasari, Kec. Cibitung, Bekasi, Jawa Barat 51981, Indonesia","['car_repair', 'point_of_interest', 'establishment']"
Spare Part Scania Truck Volvo,Volvo,-6.1598591,106.8300206,"Jalan Krekot Jaya Molek Blok G No.12, Pasar Baru, Sawah Besar, RT.2/RW.7, Ps. Baru, Kec. Sawah Besar, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10710, Indonesia","['car_repair', 'store', 'point_of_interest', 'establishment']"
spare part volvo 960,Volvo,-6.2754781,106.8403327,"Blok B, Jl. Komp. Siaga Raya 3 No.6, RT.8/RW.5, Pejaten Bar., Kec. Ps. Minggu, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12510, Indonesia","['car_repair', 'store', 'point_of_interest', 'establishment']"
sparepart volvo murah,Volvo,-6.2207084,106.8682359,"Jl. Raya Jatinegara Timur No.65, RT.11/RW.3, Bali Mester, Kecamatan Jatinegara, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13310, Indonesia","['car_repair', 'store', 'point_of_interest', 'establishment']"
Spectra Body Repair,Misc,-6.289768,106.817185,"Jl. Jl.Ampera Raya No.1 (Disamping SMP/SMU Sumbangsih), RT.2/RW.2, Cilandak Tim., Cilandak Timur,Jakarta Selatan, DKI Jakarta, Daerah Khusus Ibukota Jakarta 12560, Indonesia","['car_repair', 'point_of_interest', 'establishment']"
Spesialis Mitsubishi Dan Proton,Mitsubishi,-6.2241648,106.9388607,"Jl. Mawar Merah II, RT.6/RW.1, Pd. Kopi, Kec. Duren Sawit, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13460, Indonesia","['car_repair', 'point_of_interest', 'establishment']"
Spesialis Nissan Datsun # Lasno Otronik #,Nissan/Datsun,-6.1429589,106.1601206,"Tembong, Cipocok Jaya, Serang City, Banten 42126, Indonesia","['point_of_interest', 'establishment']"
StarJaya Body Repair,Misc,-6.192791,106.7628748,"Jalan Perjuangan No.8 13 10, RT.13/RW.10, Kb. Jeruk, Kec. Kb. Jeruk, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11530, Indonesia","['car_repair', 'point_of_interest', 'establishment']"
Sudiono Bengkel Radiator (jumat libur),Misc,-6.2888495,106.795213,"Jl. RS. Fatmawati Raya No.5, RT.3/RW.5, Cilandak Bar., Kec. Cilandak, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12430, Indonesia","['car_repair', 'store', 'point_of_interest', 'establishment']"
Suzuki Pulogadung Sejahtera Buana Trada & Body Repair,Misc,-6.1846523,106.9080416,"Jl. Raya Bekasi No.KM.19, RT.1/RW.2, Rw. Terate, Kec. Pulo Gadung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13920, Indonesia","['car_dealer', 'car_repair', 'store', 'point_of_interest', 'establishment']"
Suzuki Putra Wijaya Motor,Misc,-6.153301,106.7241861,"Jalan Daan Mogot KM 14 no. 22-23, RT.8/RW.2, Cengkareng Bar., Kecamatan Cengkareng, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11730, Indonesia","['car_repair', 'point_of_interest', 'establishment']"
TGP. Porsche Alam Sutera Bengkel LIQUI MOLY,Porsche,-6.2384894,106.6486132,"Pakulonan, North Serpong, South Tangerang City, Banten 15325, Indonesia","['car_repair', 'point_of_interest', 'establishment']"
Tito Toyota Garage,Toyota,-6.1774013,106.7068956,"Blok C, Jl. Melati Blok G No.10, RT.6/RW.12, Duri Kosambi, Kecamatan Cengkareng, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11750, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Toko Hyundai,Hyundai,-6.2083151,106.8252123,"jl. prof dr soepomo No.176C, RT.6/RW.3, Kuningan, Setia Budi, Setiabudi, South Jakarta City, Jakarta 12910, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Toko Indonesia Jaya Spesialis Ford Mazda Chevrolet,Chevrolet,-6.151837,106.84415,"Pasar Mobil Kemayoran, Blok S 103 C, RW.10, Pademangan Tim., Kec. Pademangan, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 10620, Indonesia","['car_repair', 'store', 'point_of_interest', 'establishment']"
Toko Motor Mini Cikarang,Misc,-6.3114532,107.165032,"Jalan Tarum Barat II No. 29-30 Raya, Jayamukti, Kec. Cikarang Pusat, Bekasi, Jawa Barat 17530, Indonesia","['store', 'point_of_interest', 'establishment']"
Toko Pancing Mini,Misc,-6.2484373,107.2349719,"Kp. Rawa Kuda, Desa Karang Harum, Kecamatan Kedubgwaringin, Karangharum, Bekasi, Jawa Barat 17540, Indonesia","['store', 'point_of_interest', 'establishment']"
toko sparepart chevrolet opel peugeot,Chevrolet,-6.4026387,106.833756,"Pasar segar depok jln.tole iskandar blok KGB1, no8 Hp:085715388137, Kec. Pancoran Mas, Kota Depok, Jawa Barat 16431, Indonesia","['car_repair', 'store', 'point_of_interest', 'establishment']"
Toko Sperpart Chevrolet Opel Peugeot didepok,Chevrolet,-6.39831,106.790143,"Jl. Jagal Gg Aula Anur No.93, Rangkapan Jaya, Kec. Pancoran Mas, Kota Depok, Jawa Barat 16412, Indonesia","['car_repair', 'store', 'point_of_interest', 'establishment']"
TopCoat Serpong - Sapphire Serum Coating & Auto Detailing,Misc,-6.2708588,106.6318066,"Ruko Mendrisio 2 Blok A-15, Jalan Boulevard iL Lago, Cihuni, Kec. Pagedangan, Tangerang, Banten 15332, Indonesia","['car_wash', 'store', 'point_of_interest', 'establishment']"
Toyota,Toyota,-6.153599,106.7930887,"Komp. Central Ratu Latumenten Blok AA 31, Jl. Prof. Dr. Latumenten Raya No. 50, RT.7/RW.1, Jelambar Baru, Grogol petamburan, West Jakarta City, Jakarta 11460, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Toyota,Toyota,-6.1867327,106.8203838,"Wahid Hasyim Street No.164, RT.1/RW.9, Kampung Bali, Tanah Abang, Central Jakarta City, Jakarta 10250, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Toyota,Toyota,-6.138075,106.8801095,"Jl. Gaya Motor Raya No.5, RW.4, Sungai Bambu, Tj. Priok, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14350, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Toyota,Toyota,-6.1253861,106.7968453,"Jl. Pluit Selatan Raya, RT.1/RW.8, Penjaringan, Kec. Penjaringan, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14440, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
